PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,WorkLifeBalanceLabel,,,,,,,,,,,,,,
PR4130,DCD4-C785,11/7/2020,3,3,4,3,3,4,3,3,Very Good,,,,,,,,,,,,,,
PR4145,F4A3-2126,17/07/2020,3,3,3,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR4150,307F-9BFA,18/07/2020,3,3,4,3,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR4225,52DD-757F,16/08/2020,3,3,5,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR4421,B063-A2B5,16/11/2020,3,3,4,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR4441,6A2B-42DB,24/11/2020,3,3,4,1,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR4601,D4D5-27FB,21/01/2021,3,3,3,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR4668,0CF8-1EBD,12/2/2021,3,3,3,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR4783,59F5-F57D,20/03/2021,3,3,3,3,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR4824,0210-E0D8,1/4/2021,3,3,5,3,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR4848,F430-0404,9/4/2021,3,3,4,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR4949,4C41-7F73,8/5/2021,3,3,5,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR5039,CD4D-7BBA,5/6/2021,3,3,5,1,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR5066,6FE3-2270,16/06/2021,3,3,3,1,3,4,3,2,Very Good,,,,,,,,,,,,,,
PR5081,5544-4583,22/06/2021,3,3,4,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR5129,90EB-28D4,8/7/2021,3,3,2,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR5136,1D74-2661,9/7/2021,3,3,4,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR5225,4294-03D1,11/8/2021,3,3,3,1,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR5273,15B3-F392,29/08/2021,3,3,2,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR528,1914-B934,27/02/2015,3,3,2,3,3,4,3,3,Very Good,,,,,,,,,,,,,,
PR549,D970-9F5E,7/3/2015,3,3,3,2,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR5580,79F7-78EC,31/12/2021,3,3,5,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR5626,B340-5AD2,12/1/2022,3,3,3,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR5638,B48C-47D0,15/01/2022,3,3,5,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR5639,6DEB-F440,15/01/2022,3,3,2,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR5647,EB8F-204D,17/01/2022,3,3,5,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR5777,82B4-8569,27/02/2022,3,3,5,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR5790,CC2F-670E,2/3/2022,3,3,5,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR5815,54D0-5A71,6/3/2022,3,3,2,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR5871,5634-9D10,24/03/2022,3,3,3,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR5912,1799-5B3F,4/4/2022,3,3,4,1,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR5972,49B2-0364,22/04/2022,3,3,3,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR6105,8FF0-0F7A,29/05/2022,3,3,3,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR6335,106F-F7C7,12/8/2022,3,3,5,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR635,A1B4-5481,1/5/2015,3,3,2,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR6396,71CC-7412,4/9/2022,3,3,3,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR6406,0AF4-EC15,8/9/2022,3,3,3,2,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR6440,EB81-3E51,25/09/2022,3,3,3,1,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR6596,9360-3A68,20/11/2022,3,3,3,3,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR6603,1749-81A2,22/11/2022,3,3,2,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR6620,B312-7192,28/11/2022,3,3,4,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR706,5468-EEE1,22/06/2015,3,3,2,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR723,0FC8-561B,10/7/2015,3,3,2,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR728,6345-2F33,12/7/2015,3,3,2,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR75,7EE7-2C43,8/3/2013,3,3,5,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR750,6112-8476,16/08/2015,3,3,2,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR755,F877-3BF9,22/08/2015,3,3,4,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR903,98EE-8547,30/01/2016,3,3,5,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR937,5021-95FC,18/02/2016,3,3,5,3,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR949,8ACE-C5CE,23/02/2016,3,3,5,2,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1013,84E7-02D4,25/03/2016,3,5,3,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR1053,7A98-768E,16/04/2016,3,5,3,3,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR1074,D93A-CC98,28/04/2016,3,5,3,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1131,ED49-73D3,24/05/2016,3,5,2,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR1159,3E42-57C8,14/06/2016,3,5,5,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1161,A91B-7DC5,14/06/2016,3,5,3,1,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1194,A2B5-823F,10/7/2016,3,5,3,3,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR1244,4FD5-CC71,27/08/2016,3,5,5,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR1291,D199-1896,26/10/2016,3,5,5,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR130,291F-B604,9/5/2013,3,5,2,3,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR1413,32AE-C02F,17/01/2017,3,5,3,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1425,7F1C-20B8,21/01/2017,3,5,3,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1521,B1EC-849B,5/3/2017,3,5,5,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR1529,4B6E-3C21,9/3/2017,3,5,2,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR1559,84E7-02D4,25/03/2017,3,5,2,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR1565,9AAB-DCD0,28/03/2017,3,5,4,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR1577,B6EC-313E,3/4/2017,3,5,4,1,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR1720,3F0C-41A7,12/6/2017,3,5,2,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1887,15D4-53C2,15/10/2017,3,5,5,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1893,7269-88EC,18/10/2017,3,5,3,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1905,2698-A448,27/10/2017,3,5,5,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1911,7B9D-8612,31/10/2017,3,5,2,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR1970,4A39-E8E6,5/12/2017,3,5,5,1,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR2023,F72D-261D,9/1/2018,3,5,4,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR2029,CD59-7F94,10/1/2018,3,5,5,2,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR2030,7839-CA12,11/1/2018,3,5,2,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2034,D045-B6CA,13/01/2018,3,5,3,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR2103,B407-ABCA,10/2/2018,3,5,3,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR2198,9C57-828C,19/03/2018,3,5,5,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2234,076F-8AA3,6/4/2018,3,5,2,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR2237,531D-788E,9/4/2018,3,5,4,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2241,7BD4-7BFB,10/4/2018,3,5,5,3,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR2264,6661-FA04,17/04/2018,3,5,2,2,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR2292,380E-44B4,30/04/2018,3,5,2,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR243,D954-6402,8/3/2014,3,5,3,2,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR2431,380F-A08A,9/7/2018,3,5,3,3,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR2453,D8FC-E2F7,18/07/2018,3,5,2,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR25,EB8F-204D,19/01/2013,3,5,3,2,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR2589,278C-D482,14/10/2018,3,5,3,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR2719,4CA1-F139,26/12/2018,3,5,4,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2731,8462-E88A,1/1/2019,3,5,2,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2787,20BA-5868,23/01/2019,3,5,5,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR2809,8CF6-3079,2/2/2019,3,5,2,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR2810,D7EE-56FC,2/2/2019,3,5,5,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR2825,D696-9D82,5/2/2019,3,5,3,2,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR2865,C6A8-4E8A,22/02/2019,3,5,4,3,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR290,EE91-1A9C,15/04/2014,3,5,3,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR2905,7EE7-2C43,7/3/2019,3,5,3,3,3,4,3,3,Very Good,,,,,,,,,,,,,,
PR2982,B013-7D0C,9/4/2019,3,5,5,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3013,C661-6A1C,20/04/2019,3,5,4,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR3024,920B-7B40,23/04/2019,3,5,5,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR3040,C79A-E5E1,29/04/2019,3,5,2,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3088,0A05-3943,16/05/2019,3,5,2,1,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR3153,E81C-A653,12/6/2019,3,5,3,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR323,9BD6-2C43,7/5/2014,3,5,2,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR3251,6E64-8D30,23/07/2019,3,5,3,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR3342,71CC-7412,5/9/2019,3,5,5,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR3403,5C48-9106,15/10/2019,3,5,2,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR3406,45FF-ACE6,17/10/2019,3,5,4,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR3482,CC88-AE14,20/11/2019,3,5,2,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR3510,A923-9EF6,5/12/2019,3,5,5,2,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR3531,AF5D-A8C8,19/12/2019,3,5,5,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR3541,A896-CDE2,22/12/2019,3,5,3,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR3553,1609-65E1,28/12/2019,3,5,2,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3668,AD0D-E79F,4/2/2020,3,5,5,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR369,D8FC-E2F7,19/07/2014,3,5,5,2,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR3690,4BED-C7C2,11/2/2020,3,5,5,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR3778,68FB-06A7,12/3/2020,3,5,3,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR3785,3C31-30CB,13/03/2020,3,5,3,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR3828,8BCA-723F,29/03/2020,3,5,2,1,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR3913,0626-7020,24/04/2020,3,5,4,2,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR3926,2F04-931F,29/04/2020,3,5,3,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR4041,F60C-4888,7/6/2020,3,5,5,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR4076,8822-B9C5,22/06/2020,3,5,3,1,3,4,3,2,Very Good,,,,,,,,,,,,,,
PR4087,F5CC-33FA,25/06/2020,3,5,4,1,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR4149,C0BE-FED0,18/07/2020,3,5,2,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR4195,84AD-D566,6/8/2020,3,5,2,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR4240,3EAA-95E5,22/08/2020,3,5,3,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR4247,4FD5-CC71,26/08/2020,3,5,4,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR4290,5741-0022,18/09/2020,3,5,5,3,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR4315,5C7B-86C0,29/09/2020,3,5,2,3,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR4387,0240-4D29,1/11/2020,3,5,5,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR4510,4CA1-F139,25/12/2020,3,5,5,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR4579,B48C-47D0,15/01/2021,3,5,5,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR463,CBB3-0D7E,16/01/2015,3,5,4,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR4730,70CB-4A9B,3/3/2021,3,5,5,1,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR487,1180-BEC9,1/2/2015,3,5,3,2,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR4905,0626-7020,24/04/2021,3,5,4,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR5131,E268-61EB,9/7/2021,3,5,4,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR5208,95E0-CCA0,3/8/2021,3,5,5,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR5242,6D3B-AD28,15/08/2021,3,5,3,1,3,4,5,5,Very Good,,,,,,,,,,,,,,
PR525,3120-B11F,25/02/2015,3,5,2,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR529,596B-33F4,28/02/2015,3,5,5,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR531,00D4-DD53,1/3/2015,3,5,3,3,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR5385,465A-91D1,18/10/2021,3,5,5,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR5390,C292-EC0C,19/10/2021,3,5,5,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR5404,7F91-C628,25/10/2021,3,5,2,2,3,4,5,4,Very Good,,,,,,,,,,,,,,
PR5475,CC88-AE14,19/11/2021,3,5,2,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR5496,C54B-DBC5,28/11/2021,3,5,4,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR5527,9862-8904,13/12/2021,3,5,3,3,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR5597,C0A1-EB7D,3/1/2022,3,5,2,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR5610,05ED-92F1,8/1/2022,3,5,4,1,3,4,4,3,Very Good,,,,,,,,,,,,,,
PR574,3CD6-5587,24/03/2015,3,5,2,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR5783,93B1-6510,28/02/2022,3,5,3,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR5796,70CB-4A9B,3/3/2022,3,5,2,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR5894,86E2-73D1,30/03/2022,3,5,4,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR598,2FC6-7ED5,7/4/2015,3,5,5,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR5981,0626-7020,24/04/2022,3,5,2,1,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR6037,41FE-D257,11/5/2022,3,5,3,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR605,1A7C-19DB,12/4/2015,3,5,5,3,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR6143,76FD-F574,10/6/2022,3,5,3,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR6160,6FE3-2270,16/06/2022,3,5,5,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR6178,5000-8203,22/06/2022,3,5,4,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR6323,6925-864E,8/8/2022,3,5,4,1,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR6365,16FB-8835,22/08/2022,3,5,2,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR6423,6543-091E,15/09/2022,3,5,5,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR6468,3DB7-2942,3/10/2022,3,5,5,3,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR6585,4DA0-81D7,17/11/2022,3,5,2,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR6589,8328-A764,18/11/2022,3,5,3,3,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR666,0A05-3943,17/05/2015,3,5,5,3,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR738,7AA0-5766,28/07/2015,3,5,2,2,2,4,3,3,Very Good,,,,,,,,,,,,,,
PR827,63BF-A86A,10/12/2015,3,5,5,2,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR930,279C-7342,13/02/2016,3,5,2,1,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR943,D6BA-10A1,21/02/2016,3,5,2,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR1005,88B8-EB84,19/03/2016,3,4,2,3,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR1012,81FF-8D6C,24/03/2016,3,4,3,2,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR1051,7CFC-C4DA,14/04/2016,3,4,4,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR111,EE12-1C73,23/04/2013,3,4,5,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR1120,A2D0-E2D2,19/05/2016,3,4,4,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR1135,2F98-E645,27/05/2016,3,4,5,2,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR1175,8026-658D,26/06/2016,3,4,3,1,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR1388,9E7A-1F70,7/1/2017,3,4,2,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1467,0D1B-DEC2,10/2/2017,3,4,5,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR1596,CDFB-6A08,13/04/2017,3,4,3,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1618,DFE3-6FA7,22/04/2017,3,4,5,3,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR1643,ED5D-E9D8,4/5/2017,3,4,4,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1645,F3D0-41D1,5/5/2017,3,4,2,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1659,1C87-44CB,12/5/2017,3,4,2,2,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR1667,FFCF-0BD5,15/05/2017,3,4,4,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR1698,C08F-94F9,29/05/2017,3,4,4,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR1721,DFDC-286C,13/06/2017,3,4,4,2,0,4,5,5,Very Good,,,,,,,,,,,,,,
PR1726,AB5F-244C,16/06/2017,3,4,2,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR1950,1749-81A2,23/11/2017,3,4,4,2,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR2004,211E-BC82,30/12/2017,3,4,3,2,3,4,5,5,Very Good,,,,,,,,,,,,,,
PR2048,EB8F-204D,18/01/2018,3,4,4,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR2049,D921-AC35,18/01/2018,3,4,4,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2069,B303-8962,28/01/2018,3,4,2,1,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR2078,B50B-5A18,1/2/2018,3,4,4,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2084,B0C3-E578,2/2/2018,3,4,2,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR2097,C96F-0F3B,8/2/2018,3,4,5,2,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR219,F968-671C,22/02/2014,3,4,3,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR2190,4500-37EB,16/03/2018,3,4,5,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR2224,07B2-D67A,2/4/2018,3,4,2,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2274,7335-4656,22/04/2018,3,4,2,3,3,4,4,4,Very Good,,,,,,,,,,,,,,
PR2359,C08F-94F9,29/05/2018,3,4,5,2,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR236,06B9-B79D,5/3/2014,3,4,5,1,0,4,5,4,Very Good,,,,,,,,,,,,,,
PR2383,8A40-C85A,10/6/2018,3,4,3,1,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR2462,95D8-5DC7,21/07/2018,3,4,3,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR2473,7AA0-5766,27/07/2018,3,4,3,1,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR255,DA8E-9496,19/03/2014,3,4,5,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR2606,2E9A-BD2E,25/10/2018,3,4,4,3,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR2618,6280-B47F,31/10/2018,3,4,2,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR2718,A9EB-9E41,25/12/2018,3,4,3,1,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR2775,6A8B-EC82,18/01/2019,3,4,4,1,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR2796,E4F4-11B9,28/01/2019,3,4,5,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR281,B013-7D0C,10/4/2014,3,4,5,2,3,4,4,3,Very Good,,,,,,,,,,,,,,
PR2926,A7BB-F5A7,15/03/2019,3,4,4,2,2,4,3,2,Very Good,,,,,,,,,,,,,,
PR2949,6010-A052,25/03/2019,3,4,3,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR298,DFE3-6FA7,23/04/2014,3,4,5,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR3020,7335-4656,22/04/2019,3,4,3,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR305,1AC8-361F,29/04/2014,3,4,3,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR3102,8766-F1E7,23/05/2019,3,4,4,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3171,BDC5-51CF,21/06/2019,3,4,3,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR3176,5544-4583,23/06/2019,3,4,5,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR3199,FBC2-C5FA,1/7/2019,3,4,4,1,0,4,4,3,Very Good,,,,,,,,,,,,,,
PR3200,5E9A-FE30,1/7/2019,3,4,3,1,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR3244,AA87-13D8,20/07/2019,3,4,5,3,2,4,5,5,Very Good,,,,,,,,,,,,,,
PR3302,7E76-154C,15/08/2019,3,4,3,2,1,4,4,4,Very Good,,,,,,,,,,,,,,
PR3316,2962-039F,21/08/2019,3,4,4,3,2,4,5,4,Very Good,,,,,,,,,,,,,,
PR3385,4C06-7031,2/10/2019,3,4,4,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3386,277A-A6FA,3/10/2019,3,4,5,1,3,4,5,5,Very Good,,,,,,,,,,,,,,
PR339,A2D0-E2D2,20/05/2014,3,4,3,1,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3407,AA19-95BD,17/10/2019,3,4,3,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3424,CEE0-94C3,25/10/2019,3,4,5,3,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR344,8766-F1E7,24/05/2014,3,4,5,3,2,4,4,3,Very Good,,,,,,,,,,,,,,
PR3450,1C24-233B,6/11/2019,3,4,4,2,0,4,3,2,Very Good,,,,,,,,,,,,,,
PR3453,4FA9-D343,6/11/2019,3,4,4,2,3,4,5,4,Very Good,,,,,,,,,,,,,,
PR3484,9360-3A68,21/11/2019,3,4,5,3,1,4,3,3,Very Good,,,,,,,,,,,,,,
PR3514,C6EC-FEB5,7/12/2019,3,4,4,3,3,4,4,3,Very Good,,,,,,,,,,,,,,
PR3521,CF8D-7379,11/12/2019,3,4,4,1,0,4,4,4,Very Good,,,,,,,,,,,,,,
PR3594,774E-685D,10/1/2020,3,4,2,2,0,4,3,3,Very Good,,,,,,,,,,,,,,
PR3611,79D0-C935,15/01/2020,3,4,2,1,1,4,5,5,Very Good,,,,,,,,,,,,,,
PR3699,55B1-3712,14/02/2020,3,4,2,3,3,4,4,4,Very Good,,,,,,,,,,,,,,
PR3719,8ACE-C5CE,22/02/2020,3,4,4,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR3753,B1EC-849B,4/3/2020,3,4,2,3,1,4,3,2,Very Good,,,,,,,,,,,,,,
PR3813,5634-9D10,24/03/2020,3,4,5,1,3,4,3,4,Very Good,,,,,,,,,,,,,,
PR3845,0D8F-C0F3,4/4/2020,3,4,2,2,1,4,5,4,Very Good,,,,,,,,,,,,,,
PR3864,D7F8-1775,10/4/2020,3,4,3,1,3,4,5,5,Very Good,,,,,,,,,,,,,,
PR3882,4BE1-4A7B,16/04/2020,3,4,3,2,2,4,4,4,Very Good,,,,,,,,,,,,,,
PR3989,00B0-F199,20/05/2020,3,4,3,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR4012,4938-402A,26/05/2020,3,4,5,1,3,4,4,3,Very Good,,,,,,,,,,,,,,
PR4020,6313-8E62,30/05/2020,3,4,4,1,1,4,4,3,Very Good,,,,,,,,,,,,,,
PR4029,5C87-D7BB,31/05/2020,3,4,4,2,1,4,3,2,Very Good,,,,,,,,,,,,,,
